"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/01/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/02/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/03/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/04/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/05/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/06/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/07/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/08/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/09/2024","AQS","090090027","1","0.6","ppm","7","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/10/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/11/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/12/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/13/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/14/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/15/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/16/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/17/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/18/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/19/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/20/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/21/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/22/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/23/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","14","58.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/24/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/25/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/26/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/27/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/28/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/29/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"04/30/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/01/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","16","67.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/02/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/03/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/04/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/05/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/06/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/07/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/08/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/09/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/10/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/11/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/12/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/13/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/14/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/15/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/16/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/17/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/18/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/19/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/20/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/21/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/22/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/23/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/24/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/25/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/26/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/27/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/28/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/29/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/30/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/31/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/01/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/02/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/03/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/04/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/05/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/06/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/07/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/08/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/09/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/10/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
